Fecha,Precip_mm,Evap_mm,TMAX_C,TMIN_C
20/07/1986,7,4.32,34,23.5
21/07/1986,1.5,4.28,35,22.5
22/07/1986,0,5.06,34,23.5
23/07/1986,0,6.46,34.5,24
24/07/1986,20,2.5,32,24
25/07/1986,0,3.57,34,22
26/07/1986,22.3,2.37,34.5,22
27/07/1986,0.8,4.03,34,21.5
28/07/1986,0,2.23,34.5,22.5
29/07/1986,0,0.83,35,22.5
30/07/1986,0,3.15,33.5,24
31/07/1986,1.5,3.97,36.5,21.5
01/08/1986,5.3,5.62,34.5,23.5
02/08/1986,5.2,4.97,35.5,22.5
03/08/1986,7.3,5.25,35.5,23.5
04/08/1986,3.2,6.93,34.5,22.5
05/08/1986,0,4.17,33.5,21
06/08/1986,0,5.48,34.5,23
07/08/1986,1.4,4.55,34.5,24
08/08/1986,25,4.86,36,24
09/08/1986,4,2.35,35.5,23.5
10/08/1986,22,5.28,37,22.5
11/08/1986,21,5.3,34.5,22.5
12/08/1986,20.3,1.5,33.5,22
13/08/1986,3.4,1.8,32.5,22.5
14/08/1986,2.4,4.68,32.5,22.5
15/08/1986,20,1.8,34,23.5
16/08/1986,13.7,3.57,33.5,22
17/08/1986,0,4.4,34.5,21
18/08/1986,0,5.37,33.5,23
19/08/1986,20.2,3.53,34.5,22.5
20/08/1986,2,1.21,32,21
21/08/1986,2.5,2.57,30,22
22/08/1986,0.7,1.42,33,22.5
23/08/1986,12.8,2.24,34.5,23
24/08/1986,1.4,4.86,34.5,22.5
25/08/1986,20,1.65,32.5,22.5
26/08/1986,0,5.1,33.5,22
27/08/1986,0,4.17,34.5,23
28/08/1986,20,1.59,34,23
29/08/1986,0,3.39,33,22.5
30/08/1986,4.8,4.01,32.5,23
31/08/1986,0,3.61,32,22.5
01/09/1986,4,4.4,30,23.5
02/09/1986,26,4.09,31.5,22
03/09/1986,25.3,3.28,31.5,21.5
04/09/1986,11.2,4.02,32,22
05/09/1986,0.7,3.49,33.5,22.5
06/09/1986,3.7,4.61,33,22.5
07/09/1986,0,7.45,35,22
08/09/1986,0,2.52,36,20
09/09/1986,20,3.55,34,23
10/09/1986,8.6,2.95,34.5,22.5
11/09/1986,1.8,4.2,33,22.5
12/09/1986,18.6,3.24,34,23
13/09/1986,4.8,3.56,33,23
14/09/1986,0,5.14,34,21.5
15/09/1986,0.5,4.59,34,22.5
16/09/1986,0,7.55,34,22.5
17/09/1986,2,4.72,33.5,23.5
18/09/1986,0,1.18,30.5,22.5
19/09/1986,18,8.55,33,23.5
20/09/1986,8.2,5.5,33,22.5
21/09/1986,7.5,5.69,34.5,22
22/09/1986,0,2.62,31.5,23
23/09/1986,12.1,5.32,33,22.5
24/09/1986,3.2,2.12,33,22.5
25/09/1986,0,4.7,33.5,22
26/09/1986,0.5,5.93,33.5,23
27/09/1986,5.1,2.3,32,23.5
28/09/1986,20,1.52,32,23
29/09/1986,5.8,2.9,29,23
30/09/1986,0,3.4,31.5,22
01/10/1986,20.8,1.8,33.5,23.5
02/10/1986,0,4.65,33.5,20.5
03/10/1986,0,5.31,33.5,23
04/10/1986,0,3.54,32.5,23.5
05/10/1986,5.6,1.9,33,22.5
06/10/1986,0.3,4.9,34,22.5
07/10/1986,0,3.65,33,22.5
08/10/1986,2.3,4.45,33,23
09/10/1986,20.3,2.6,32.5,23
10/10/1986,0,3.6,32.5,22
11/10/1986,0.4,4.69,33.5,23.5
12/10/1986,5.2,2.84,34,22.5
13/10/1986,20,6.07,33,23.5
14/10/1986,0.6,4.07,32.5,22.5
15/10/1986,0,4.13,32.5,22.5
16/10/1986,24,1.2,32.5,22.5
17/10/1986,0,3.67,33,22
18/10/1986,0,6.27,37,21.5
19/10/1986,0,5.22,36.5,20.5
20/10/1986,0,4.66,34,19.5
21/10/1986,0,5.58,34,21.5
22/10/1986,0,4.39,34.5,22
23/10/1986,0,3.17,34,24
24/10/1986,0,5.24,34,22.5
25/10/1986,13.4,7.25,33.5,22.5
26/10/1986,0,1.89,33.5,23
27/10/1986,5.8,0.87,34,23
28/10/1986,0,5.56,35,20.5
29/10/1986,0,3.36,36,22
30/10/1986,0,8.72,34.5,24
31/10/1986,0,3.78,36.5,20
01/11/1986,4.5,4.61,33.5,20.5
02/11/1986,0,2.19,34,22.5
03/11/1986,0,5.27,36,22.5
04/11/1986,0,5.13,36.5,21
05/11/1986,0,5.01,35,23
06/11/1986,0,3.76,35,22
07/11/1986,30.5,3.17,34,23.5
08/11/1986,0,4.02,36,23
09/11/1986,0,3.26,36.5,22
10/11/1986,0,5.44,35.5,22.5
11/11/1986,0,4.51,34.5,22
12/11/1986,0,5.48,36,23
13/11/1986,0,4.33,35,23
14/11/1986,0,4.12,35,22.5
15/11/1986,0,4.56,35,23
16/11/1986,0,4.76,34.5,23
17/11/1986,0,4.41,35,23.5
18/11/1986,0,5.29,35,23
19/11/1986,0,4.36,34,23
20/11/1986,0,3.69,35,22.5
21/11/1986,0,4.78,35,23
22/11/1986,0,4.27,34.5,23
23/11/1986,0,4.33,35,23
24/11/1986,0,4.01,36,23
25/11/1986,0,3.47,35,23.5
26/11/1986,0,2.32,36,23
27/11/1986,0,4.24,35,22
28/11/1986,0,3.8,35,23.5
29/11/1986,0,3.18,34,23
30/11/1986,0,2.91,34,23
01/12/1986,0,5.58,35,20.5
02/12/1986,0,5.2,35,20.5
03/12/1986,0,6.71,37,21
04/12/1986,0,4.09,35.5,20.5
05/12/1986,0,7.29,37,19.5
06/12/1986,0,5.36,36.5,23.5
07/12/1986,0,7.19,38,20.5
08/12/1986,0,4.49,35.5,20.5
09/12/1986,0,5.42,34,21
10/12/1986,2.8,5.79,34.5,21.5
11/12/1986,0,3.18,34,23
12/12/1986,0,5.08,34,21.5
13/12/1986,0,3.1,38,24
14/12/1986,0,5.9,38,21.5
15/12/1986,0,6.1,36,19.5
16/12/1986,0,5.48,35,20
17/12/1986,0,4.35,36.5,19
18/12/1986,0,6.27,33,20.5
19/12/1986,0,4.55,35.5,19.5
20/12/1986,0,5.58,36,21
21/12/1986,0,4.66,37,23.5
22/12/1986,0,4.18,37,25.5
23/12/1986,0,4.78,38,24
24/12/1986,0,4.52,38,23
25/12/1986,0,4.53,38,25
26/12/1986,0,4.55,38,23.5
27/12/1986,0,4.38,38,23.5
28/12/1986,0,4.46,38,25.5
29/12/1986,0,4.21,38,23
30/12/1986,0,4.8,38,24.5
31/12/1986,0,4.77,37.5,24
01/01/1987,0,1.23,39,21.5
02/01/1987,0,5.23,37,22.5
03/01/1987,0,4.72,37,19.5
04/01/1987,0,7.35,37,19
05/01/1987,0,6.81,39,19
06/01/1987,0,5.14,36.5,17
07/01/1987,0,4.74,35,20
08/01/1987,0,4.48,34,20.5
09/01/1987,0,5.43,35,20.5
10/01/1987,0,5.45,38,20
11/01/1987,0,7.4,38,19
12/01/1987,0,6.59,33.5,19.5
13/01/1987,0,5.06,39,18.5
14/01/1987,0,6.05,38,20
15/01/1987,0,4.9,35,20.5
16/01/1987,0,5.53,36,19
17/01/1987,0,5.14,35.5,20
18/01/1987,0,7.76,35,20.5
19/01/1987,0,5.42,38,19.5
20/01/1987,0,4.94,38,20.5
21/01/1987,0,4.68,36.5,20
22/01/1987,0,11.46,33.5,20
23/01/1987,0,6.36,38.5,23
24/01/1987,0,4.47,35,20.5
25/01/1987,0,7.45,35.5,19
26/01/1987,0,12.16,37.5,19.5
27/01/1987,0,10.47,35.5,24
28/01/1987,0,8.43,37.5,16
29/01/1987,0,4.02,36,15.5
30/01/1987,0,5.58,34,19.5
31/01/1987,0,6.5,38.5,19
01/02/1987,0,2.3,35.5,20.5
02/02/1987,0,7.22,35,20
03/02/1987,0,4.76,36.5,20.5
04/02/1987,0,7.28,35,21
05/02/1987,0,5.48,36.5,22
06/02/1987,0,6.76,36.5,21
07/02/1987,0,8.08,32,24
08/02/1987,0,13.24,33.5,22.5
09/02/1987,0,12.98,35,24
10/02/1987,0,8.51,36,23.5
11/02/1987,0,6.48,36.5,16.5
12/02/1987,0,6.36,35,19
13/02/1987,0,5.86,35,19
14/02/1987,0,7.26,36,21.5
15/02/1987,0,5.15,36,21
16/02/1987,0,5.36,35.5,21
17/02/1987,0,3.8,36,20.5
18/02/1987,0,7.64,35,20.5
19/02/1987,0,6.03,37.5,22
20/02/1987,0,4.39,36,21
21/02/1987,0,5.32,35.5,23
22/02/1987,0,5.71,35.5,21
23/02/1987,0,6.88,37.5,21
24/02/1987,0,6,36.5,21.5
25/02/1987,0,6.88,35,21
26/02/1987,0,5.3,36.5,22.5
27/02/1987,0,7.18,37.5,21.5
28/02/1987,0,8.25,37.5,22
01/03/1987,0,5.35,37.5,21.5
02/03/1987,0,3.9,37.5,22
03/03/1987,0,8.32,38.5,22
04/03/1987,0,12.33,36,21.5
05/03/1987,0,8.32,31,25
06/03/1987,0,7.08,33,22
07/03/1987,0,6.96,35,20
08/03/1987,0,8.5,35,20.5
09/03/1987,0,6.59,36,21.5
10/03/1987,0,7.59,37,20
11/03/1987,0,8.24,36.5,21
12/03/1987,0,11.48,37,22
13/03/1987,0,9.39,40,24
14/03/1987,0,8.97,37,19.5
15/03/1987,0,5.95,35.5,22.5
16/03/1987,0,9.61,33,21.5
17/03/1987,0,5.75,34,18
18/03/1987,0,6.14,35.5,21
19/03/1987,0,5.3,35,21
20/03/1987,0,8.93,36,21
21/03/1987,0,6.38,37.5,22
22/03/1987,0,7.63,36.5,23.5
23/03/1987,0,8.66,37,22.5
24/03/1987,0,5.59,37,21.5
25/03/1987,0,6.06,35,22.5
26/03/1987,0,6.65,36.5,22.5
27/03/1987,0,8.46,36,24
28/03/1987,0,6.96,36,20
29/03/1987,0,5.54,38.5,23
30/03/1987,0,3.64,39,24
31/03/1987,0,3.77,38,23
01/04/1987,0,7.3,38,25
02/04/1987,0,7.68,36.5,20.5
03/04/1987,0,7.14,38.5,22
04/04/1987,0,5.83,36,20.5
05/04/1987,0,6.41,37,23
06/04/1987,0,7.31,37.5,22
07/04/1987,0,7.89,37.5,20.5
08/04/1987,0,9.07,40.5,24
09/04/1987,0,8.59,39,22
10/04/1987,0,8.83,37.5,24
11/04/1987,0,7.72,38,23
12/04/1987,0,7.1,38.5,23.5
13/04/1987,0,7.05,38,24.5
14/04/1987,0,8.03,37.5,24.5
15/04/1987,0,8.1,38,24.5
16/04/1987,0,8.92,39,23.5
17/04/1987,0,8.35,38,24.5
18/04/1987,0,7.93,38.5,24
19/04/1987,0,8.53,38,25
20/04/1987,0,5.49,37.5,24.5
21/04/1987,0,5.3,37.5,24
22/04/1987,0,8.79,39,23.5
23/04/1987,0,11.03,38.5,21.5
24/04/1987,0,6.34,39.5,24
25/04/1987,0,6.02,39,23
26/04/1987,0,9.95,42.5,23
27/04/1987,0,9.14,41,23.5
28/04/1987,0,9.05,39,24
29/04/1987,0,7.78,38.5,21
30/04/1987,0,9.04,38.5,24
01/05/1987,0,8.22,37,23.5
02/05/1987,0,6.18,37,23.5
03/05/1987,0,8.71,37.5,22
04/05/1987,0,7.14,37,20.5
05/05/1987,0,2.49,34,22.5
06/05/1987,0,4.96,37,22.5
07/05/1987,0,5.58,35,24
08/05/1987,0,8.32,36.5,22.5
09/05/1987,0,6.83,37.5,23
10/05/1987,0,6.46,37,23.5
11/05/1987,0,6.02,38,23.5
12/05/1987,0,5.85,37,25.5
13/05/1987,0,5.55,39,25.5
14/05/1987,0,7.68,38.5,25.5
15/05/1987,0,3.37,37.5,25.5
16/05/1987,3.5,7.11,37.5,23.5
17/05/1987,0,5.35,38,24
18/05/1987,0,3.95,35.5,25.5
19/05/1987,6.4,5.68,35,25
20/05/1987,20,2.75,36,24.5
21/05/1987,0,5.16,35,23.5
22/05/1987,87,6.53,35.5,25.5
23/05/1987,17.3,5.13,34,23
24/05/1987,13.2,4.15,34.5,23
25/05/1987,20,2.63,34,23
26/05/1987,0,4.79,34,22.5
27/05/1987,4,6.99,35,24
28/05/1987,0,6.75,35,24
29/05/1987,0.6,6.08,35.5,25
30/05/1987,40.4,5,37,24
31/05/1987,0,6.15,37,22
01/06/1987,12.2,5.24,37,25
02/06/1987,5.1,4.22,33,24
03/06/1987,0,3.81,34.5,23
04/06/1987,44.5,2.74,33,24.5
05/06/1987,22.3,4.76,36.5,22
06/06/1987,56.5,4.66,33.5,22.5
07/06/1987,8.2,1.92,34.5,23.5
08/06/1987,6.1,4.42,31,22.5
09/06/1987,0,5.08,35,23
10/06/1987,1.2,7.66,36,25
11/06/1987,2.2,5.92,34,24.5
12/06/1987,13,4.4,35,24.5
13/06/1987,0,9.78,34.5,23.5
14/06/1987,24.5,5.1,34,23
15/06/1987,46.2,1.84,33,20.5
16/06/1987,0.5,2.26,35,23.5
17/06/1987,2.8,4.25,35,22.5
18/06/1987,0.2,6.8,36,23.5
19/06/1987,0,5.81,35.5,23.5
20/06/1987,0,6.1,35,24
21/06/1987,13.6,7.13,36,25
22/06/1987,2.8,4.89,36,24
23/06/1987,0,6.57,35.5,23.5
24/06/1987,13.5,6.06,35,24
25/06/1987,1.5,5.15,33.5,23.5
26/06/1987,0,3.52,34,23.5
27/06/1987,20,4.51,33,25
28/06/1987,20,3.65,34.5,24.5
29/06/1987,22.5,6.87,34.5,24.5
30/06/1987,3,4.96,35,22.5
01/07/1987,66,4.91,33.5,23
02/07/1987,40,8.15,34,23
03/07/1987,2,3.91,33,22.5
04/07/1987,3.5,3.74,33.5,22.5
05/07/1987,5.2,5.53,34.5,23
06/07/1987,1.7,4.73,33.5,23
07/07/1987,17.5,6.77,35,22.5
08/07/1987,22.1,3.87,33.5,23
09/07/1987,0,5.73,34.5,22.5
10/07/1987,40,8.07,34,25
11/07/1987,2.7,4.35,32,22.5
12/07/1987,6.5,4.67,34.5,22.5
13/07/1987,0,4,33.5,23
14/07/1987,18.2,5.84,33.5,23.5
15/07/1987,7.9,7.92,36,23.5
16/07/1987,0,5.87,35.5,22.5
17/07/1987,0,4.66,35,23.5
18/07/1987,8.5,5.39,36,23.5
19/07/1987,1.9,5.9,33.5,24
20/07/1987,0,3.36,34.5,23
21/07/1987,108.4,2.74,34,25
22/07/1987,10.1,1.85,29,22.5
23/07/1987,2.3,4.55,33.5,21
24/07/1987,2.5,3.82,33.5,23
25/07/1987,65.7,3.23,34,23.5
26/07/1987,0,5.43,32.5,22.5
27/07/1987,0,4.4,33.5,23
28/07/1987,38.7,5.47,32.5,23
29/07/1987,23.1,6.83,33.5,22.5
30/07/1987,9.4,5.84,33,22.5
31/07/1987,4.6,3.26,32.5,23
01/08/1987,21,2.39,33,22.5
02/08/1987,0,6.32,33.5,22
03/08/1987,39.5,2.19,33.5,24.5
04/08/1987,0.7,3.94,29.5,23
05/08/1987,0.5,2.98,33,22.5
06/08/1987,41.5,9.63,33,23.5
07/08/1987,10.8,4.74,33,23.5
08/08/1987,5.5,2.76,34,23
09/08/1987,95.6,4.33,32,23
10/08/1987,0.4,6.84,33.5,23.5
11/08/1987,0,5.89,34.5,23.5
12/08/1987,0,4.82,34.5,24
13/08/1987,5.6,5.5,34.5,24
14/08/1987,0,4.63,35,22
15/08/1987,2.8,5.54,34.5,24.5
16/08/1987,0.1,3.42,35,22
17/08/1987,1,5.94,35,23
18/08/1987,0,5.17,35,23.5
19/08/1987,2.7,6.25,36,24
20/08/1987,5.8,2.24,34,24
21/08/1987,7.8,4.82,36.5,23
22/08/1987,9.9,5.88,36,23.5
23/08/1987,1.2,6.91,35.5,23.5
24/08/1987,1.8,4.23,34.5,23
25/08/1987,0,3.93,35,22.5
26/08/1987,52.2,2.44,35.5,23.5
27/08/1987,0,4.06,34,22.5
28/08/1987,72.3,8.47,33.5,24
29/08/1987,20,3.59,32.5,22.5
30/08/1987,0.3,6.05,34,21.5
31/08/1987,0,6.19,34,22
01/09/1987,1.6,4.15,34,22.5
02/09/1987,0,3.97,34.5,22.5
03/09/1987,0.5,4.3,33.5,23.5
04/09/1987,26.2,4.64,34,23.5
05/09/1987,18,4.94,33,24
06/09/1987,34.6,2.51,33,23
07/09/1987,0,2.08,33.5,22.5
08/09/1987,0.4,3.97,31,21.5
09/09/1987,5,4.53,35,23
10/09/1987,30.5,1.91,34.5,23
11/09/1987,0,3.84,31.5,24
12/09/1987,1,4.96,34,22.5
13/09/1987,14.3,4.12,33.5,24
14/09/1987,0,3.99,35,22.5
15/09/1987,0,4.86,35,23
16/09/1987,22.7,5.84,34,24
17/09/1987,0,6.11,35,24
18/09/1987,0,6.28,33.5,22.5
19/09/1987,6.2,5.17,34.5,22.5
20/09/1987,8.7,5.16,36.5,23
21/09/1987,10.2,4.27,34,23
22/09/1987,0,5.12,34.5,22
23/09/1987,2.8,5.2,33.5,22.5
24/09/1987,45.5,4.91,33,24
25/09/1987,6.1,5.67,34,22.5
26/09/1987,40,4.59,34.5,23.5
27/09/1987,2.1,7.95,33.5,24
28/09/1987,0.2,4.22,34.5,23
29/09/1987,0,5.87,33.5,23.5
30/09/1987,1.3,4.41,34.5,23.5
01/10/1987,0,8.53,33.5,23.5
02/10/1987,0,5.42,36.5,24.5
03/10/1987,0,6.75,34.5,24.5
04/10/1987,0,4.59,34,26
05/10/1987,0,3.57,33.5,22
06/10/1987,0,6.69,37,22
07/10/1987,0,7.8,35.5,21.5
08/10/1987,0,8.51,37,22
09/10/1987,0,4.33,35,22
10/10/1987,0,6.49,36.5,20.5
11/10/1987,0,8.02,36.5,22.5
12/10/1987,0,7.79,36,23.5
13/10/1987,0,5.83,36,24.5
14/10/1987,0,6.67,38,20.5
15/10/1987,0,3.4,37.5,21.5
16/10/1987,0,7.39,38,22
17/10/1987,0,6.68,36,20.5
18/10/1987,0,7.58,37.5,22
19/10/1987,0,5.78,37,21
20/10/1987,0,7.35,37.5,20
21/10/1987,0,4.92,37.5,21
22/10/1987,0,7.06,37.5,22.5
23/10/1987,0,6.71,38,22.5
24/10/1987,0,5.46,39.5,22
25/10/1987,0,7.47,38,22.5
26/10/1987,0,7.42,36.5,21.5
27/10/1987,0,4.45,37.5,22
28/10/1987,0,8.8,38.5,21.5
29/10/1987,0,6.95,38,26
30/10/1987,0,6.03,36.5,20
31/10/1987,0,6,37,19.5
01/11/1987,0,6.95,40,20.5
02/11/1987,0,5.53,39,19
03/11/1987,0,6.87,37,19
04/11/1987,0,5.65,35,19
05/11/1987,0,7.45,39,20.5
06/11/1987,0,7.3,39.5,23.5
07/11/1987,0,4.53,39.5,21
08/11/1987,0,6.65,36,21
09/11/1987,0,5.33,37.5,20
10/11/1987,0,9,40,20
11/11/1987,0,11.99,36,24
12/11/1987,0,7.85,38.5,27.5
13/11/1987,0,4.17,37.5,21.5
14/11/1987,0,6.04,30.5,22
15/11/1987,0,5.06,37,22.5
16/11/1987,0,4.88,37.5,22
17/11/1987,0,5.87,36,22
18/11/1987,0,5.4,37,22
19/11/1987,0,3.91,36.5,22
20/11/1987,0,12.95,37.5,25.5
21/11/1987,0,6.15,36.5,26.5
22/11/1987,0,5.55,36,21
23/11/1987,0,4.4,37.5,21.5
24/11/1987,0,5.75,37.5,21
25/11/1987,0,3.2,37.5,21.5
26/11/1987,0,6.04,37,23
27/11/1987,0,6.18,35.5,23
28/11/1987,0,3.97,36,22.5
29/11/1987,0,5.04,36.5,22.5
30/11/1987,0,6.25,37.5,22.5
01/12/1987,0,5.01,35,22.5
02/12/1987,0,4.89,36,23
03/12/1987,0,4.88,36.5,22
04/12/1987,0,5.39,36,22
05/12/1987,0,4.87,37.5,22.5
06/12/1987,0,4.45,35.5,19.5
07/12/1987,0,5.17,36,21
08/12/1987,0,4.77,36,21.5
09/12/1987,0,6.76,35.5,21.5
10/12/1987,0,3.29,35,20.5
11/12/1987,0,6.27,35,20.5
12/12/1987,0,5.14,34,21.5
13/12/1987,0,4.12,35.5,20.5
14/12/1987,0,4.89,37,19
15/12/1987,0,7.07,38.5,20.5
16/12/1987,0,7.42,37.5,24
17/12/1987,0,5.12,39.5,22.5
18/12/1987,0,5.02,37,20
19/12/1987,0,4.95,38,22.5
20/12/1987,0,4.11,37.5,21.5
21/12/1987,0,5.72,36,21
22/12/1987,0,6.36,37,21.5
23/12/1987,0,5.16,38.5,21
24/12/1987,0,5.65,38,22.5
25/12/1987,0,4.9,37,21
26/12/1987,0,5.68,37.5,21
27/12/1987,0,4.4,37.5,20
28/12/1987,0,8.18,37,21
29/12/1987,0,5.65,38,21.5
30/12/1987,0,5.54,35.5,22
31/12/1987,0,4.16,37.5,22.5
01/01/1988,0,6.76,39.5,20.5
02/01/1988,0,8.27,37.5,21
03/01/1988,0,7.1,39,26
04/01/1988,0,6.81,38,23.5
05/01/1988,0,6.57,37,27.5
06/01/1988,0,7.17,38,21.5
07/01/1988,0,3.56,37,23
08/01/1988,0,6.85,38.5,22
09/01/1988,0,4.52,37.5,22.5
10/01/1988,0,9.07,37,20
11/01/1988,0,6.95,39.5,27.5
12/01/1988,0,5.44,37,22
13/01/1988,0,4.91,37.5,22
14/01/1988,0,5.59,37,21
15/01/1988,0,5.17,38,21
16/01/1988,0,5.73,37,23
17/01/1988,0,5.62,36,22.5
18/01/1988,3.2,1.63,30,22.5
19/01/1988,0,2.37,34,21
20/01/1988,0,5.2,40,21.5
21/01/1988,0,5.78,38,20.5
22/01/1988,0,3.43,37,21
23/01/1988,0,5.56,37.5,20
24/01/1988,0,5,37,21.5
25/01/1988,0,8.19,33,21.5
26/01/1988,0,9.18,33,22.5
27/01/1988,0,6.59,32.5,23
28/01/1988,0,4.04,32.5,24
29/01/1988,0,7.31,34,24
30/01/1988,0,7.75,35,20
31/01/1988,0,7.49,35.5,21.5
01/02/1988,0,5.95,37,21
02/02/1988,0,5.75,37.5,21
03/02/1988,0,7.19,36,21.5
04/02/1988,0,5.8,35,22
05/02/1988,0,7.01,34,21
06/02/1988,0,6.46,31.5,21
07/02/1988,0,6.09,33,21.5
08/02/1988,0,5.86,37,24
09/02/1988,0,6.89,37,21
10/02/1988,0,7.32,37,20.5
11/02/1988,0,9.34,35.5,20.5
12/02/1988,0,12.15,34,24
13/02/1988,0,6.81,38,26.5
14/02/1988,0,8.18,36,20.5
15/02/1988,0,6.75,37,21
16/02/1988,0,7.13,37.5,21.5
17/02/1988,0,7.73,37.5,23
18/02/1988,0,6.55,36.5,21
19/02/1988,0,7.89,42.5,21
20/02/1988,0,10.05,36.5,20.5
21/02/1988,0,11.71,34,22
22/02/1988,0,4.73,38,24
23/02/1988,0,6.34,36.5,20.5
24/02/1988,0,9.09,34.5,21
25/02/1988,0,9.85,40.5,22
26/02/1988,0,8.38,38,22
27/02/1988,0,7.39,36.5,20
28/02/1988,0,7.65,35.5,20.5
29/02/1988,0,6.92,35,20
01/03/1988,1.2,5.57,34.5,20.5
02/03/1988,0,5.09,33,24
03/03/1988,0,9.64,35,21.5
04/03/1988,0,5.98,36.5,22.5
05/03/1988,0,6.85,37.5,22.5
06/03/1988,0,6.25,38,21.5
07/03/1988,0,8.33,37,23.5
08/03/1988,0,6.29,35,23
09/03/1988,0,6.87,35.5,23
10/03/1988,0,7.73,35,21
11/03/1988,0,7.26,36,21.5
12/03/1988,0,6.32,35,21
13/03/1988,0,8.89,35,21
14/03/1988,0,7.81,34,22.5
15/03/1988,0,5.89,37.5,21.5
16/03/1988,0,9.17,37,24.5
17/03/1988,0,5.06,33,20.5
18/03/1988,0,12.69,36.5,24
19/03/1988,0,13.89,33,25.5
20/03/1988,0,11.23,36,25
21/03/1988,0,8.56,39,20
22/03/1988,0,7.9,32,21
23/03/1988,0,6.37,37,21.5
24/03/1988,0,6.44,36,22.5
25/03/1988,0,6.86,37,23
26/03/1988,0,7.76,36,23
27/03/1988,0,8.55,41,21.5
28/03/1988,0,6.89,37.5,21
29/03/1988,0,7.94,38,23
30/03/1988,0,6.28,36,22.5
31/03/1988,0,7.03,36.5,23.5
01/04/1988,0,6.14,36,24
02/04/1988,0,8.16,36,24
03/04/1988,0,6.55,36.5,23
04/04/1988,0,8.15,36,21.5
05/04/1988,0,7.52,35.5,23
06/04/1988,0,4.89,36,23
07/04/1988,0,4.75,36,23
08/04/1988,0,6.96,37,23.5
09/04/1988,0,7.07,37,25.5
10/04/1988,0,5.89,36.5,23.5
11/04/1988,0,6.52,37,23
12/04/1988,0,9.06,36,24
13/04/1988,0,6.83,36,23
14/04/1988,0,6.1,35.5,23
15/04/1988,0,7.6,35,23
16/04/1988,0,7.37,36,23.5
17/04/1988,0,8.49,36.5,23.5
18/04/1988,0,8.94,36.5,23
19/04/1988,0,9.55,36.5,23.5
20/04/1988,5,5.32,36,23
21/04/1988,0,6.21,36,23.5
22/04/1988,0,8.26,36,24
23/04/1988,0,7.72,37,24
24/04/1988,0,4.3,36,25
25/04/1988,0,7.53,37.5,26.5
26/04/1988,0,6.95,37.5,25
27/04/1988,0,7.84,36.5,25
28/04/1988,0,5.58,36,25
29/04/1988,0,6.2,38,26.5
30/04/1988,0,7.7,38,25
01/05/1988,0.01,6.99,37,23
02/05/1988,0,5.82,36,26.5
03/05/1988,2.5,5.89,37,25
04/05/1988,5.5,7.98,37.5,23
05/05/1988,0,7.48,41,23.5
06/05/1988,0,6.84,37,23.5
07/05/1988,0,7.13,38,24
08/05/1988,0,7.32,38,24
09/05/1988,0,6.25,36,26
10/05/1988,0,5.8,36.5,26.5
11/05/1988,0,5.76,36,25
12/05/1988,0,6.42,38,24.5
13/05/1988,0,6.35,38,25
14/05/1988,49.4,8.44,36.5,25.5
15/05/1988,0,5.46,36,22
16/05/1988,0,5.65,35,24
17/05/1988,0,7.09,34.5,24.5
18/05/1988,0,5.02,35,25
19/05/1988,0,3.3,32,25.5
20/05/1988,0,5.63,35,23.5
21/05/1988,0,5.78,36,22.5
22/05/1988,0,6.66,37,23.5
23/05/1988,0,8.97,37.5,25
24/05/1988,0,7.97,37,25.5
25/05/1988,0,7.23,36,25.5
26/05/1988,0,5.6,37.5,24.5
27/05/1988,0.4,4.35,36.5,26
28/05/1988,36,7.3,34,25
29/05/1988,49,6.36,35,24
30/05/1988,0,6.23,34,23.5
31/05/1988,0,5.34,35,22
01/06/1988,0.3,4.48,34,24
02/06/1988,0,3.73,33,24
03/06/1988,0,3.77,34,24
04/06/1988,0,6.26,34.5,24
05/06/1988,11.4,3.87,35,24
06/06/1988,0.4,1.83,33.5,23
07/06/1988,5.6,5,35,23.5
08/06/1988,23.9,2.22,33.5,23
09/06/1988,1.2,6.56,34,22.5
10/06/1988,24.9,3.43,35,22
11/06/1988,7,6.39,34,21.5
12/06/1988,0.8,5.3,35,23
13/06/1988,36,2.56,32,24
14/06/1988,27.4,3.46,30,23
15/06/1988,85.5,1,32,23
16/06/1988,0,3.1,33.5,22
17/06/1988,1.2,3.95,33,23.5
18/06/1988,49.1,2.23,32.5,23.5
19/06/1988,2.5,4.15,33.5,22.5
20/06/1988,56.2,2.87,34,23
21/06/1988,22,2.02,33,23.5
22/06/1988,0.1,1.88,31.5,22.5
23/06/1988,0.1,3.35,31,23
24/06/1988,61.5,1.1,34,22
25/06/1988,48,3.52,32,22.5
26/06/1988,0.1,2.97,31.5,23
27/06/1988,3.5,6.41,31,22
28/06/1988,42.1,2.27,32,21.5
29/06/1988,0,5.5,31,22
30/06/1988,0,5.66,34,21
01/07/1988,10.3,6.13,35,23.5
02/07/1988,78.1,3.96,34,22.5
03/07/1988,29.5,3.17,33.5,22.5
04/07/1988,0.6,4.15,33,22
05/07/1988,32.9,3.24,34,23
06/07/1988,33,3.64,32.5,21.5
07/07/1988,9.5,4.1,32,21
08/07/1988,0,5.3,33,21
09/07/1988,0.3,4.82,32.5,21.5
10/07/1988,4.5,4.18,35.5,23.5
11/07/1988,41,3.72,33.5,23
12/07/1988,53.1,3.83,34,22
13/07/1988,1,3.28,33,22
14/07/1988,0,2.63,33,23
